symptom_iri	symptom_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0019169	http://purl.obolibrary.org/obo/DOID_8398	axiom	1.0	osteoarthritis	arthritis	Arthritis is a musculoskeletal system symptom characterized as an inflammation of joints due to infectious, metabolic, or constitutional causes.
http://purl.obolibrary.org/obo/SYMP_0000132	http://purl.obolibrary.org/obo/DOID_84	axiom	1.0	osteochondritis dissecans	necrosis	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).
http://purl.obolibrary.org/obo/SYMP_0019153	http://purl.obolibrary.org/obo/DOID_840	axiom	1.0	cork-handlers' disease	dyspnea	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0000225	http://purl.obolibrary.org/obo/DOID_840	axiom	1.0	cork-handlers' disease	asthenia	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_840	axiom	1.0	cork-handlers' disease	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_840	axiom	1.0	cork-handlers' disease	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_840	axiom	1.0	cork-handlers' disease	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_8408	axiom	1.0	Meckel's diverticulitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	chills	
http://purl.obolibrary.org/obo/SYMP_0019153	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	dyspnea	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0019176	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	malaise	A neurological and physiological symptom that is characterized by an indefinite feeling of debility or lack of health, often indicative of or accompanying the onset of an illness.
http://purl.obolibrary.org/obo/SYMP_0000309	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	loss of appetite	An alteration of appetite that is characterized by a loss of desire to eat, i.e. no desire to eat.
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.
http://purl.obolibrary.org/obo/SYMP_0000178	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	weight loss	A weight symptom that is characterized by a reduction of the total body mass, by a mean loss of fluid, body fat (adipose tissue), or lean mass (namely bone mineral deposits, muscle, tendon, and other connective tissue). Weight loss can either occur unintentionally because of malnourishment or an underlying disease.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_841	axiom	1.0	extrinsic allergic alveolitis	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_8454	axiom	1.0	riboflavin deficiency	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_8454	axiom	1.0	riboflavin deficiency	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0000128	http://purl.obolibrary.org/obo/DOID_8454	axiom	1.0	riboflavin deficiency	conjunctivitis	
http://purl.obolibrary.org/obo/SYMP_0000208	http://purl.obolibrary.org/obo/DOID_8454	axiom	1.0	riboflavin deficiency	anemia	
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_8457	axiom	1.0	pellagra	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000022	http://purl.obolibrary.org/obo/DOID_8457	axiom	1.0	pellagra	depression	A neurological and physiological symptom that is characterized by a chronic feeling of emptiness, sadness, or inability to feel pleasure that may appear to happen for no clear reason.  Additionally one may experience feelings of hopelessness, pessimism, irritability, frustration, or restlessness, guilt, worthlessness and thoughts of death or suicide.
http://purl.obolibrary.org/obo/SYMP_0000523	http://purl.obolibrary.org/obo/DOID_8457	axiom	1.0	pellagra	anorexia	A nutrition, metabolism, and development symptom that is characterized by a loss of appetite especially when prolonged.
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_8457	axiom	1.0	pellagra	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).
http://purl.obolibrary.org/obo/SYMP_0019161	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	muscle pain	A pain that is characterized by a pain in one or more muscles.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	chills	
http://purl.obolibrary.org/obo/SYMP_0000130	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	severe headache	
http://purl.obolibrary.org/obo/SYMP_0000372	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	rhinorrhea	A nose symptom that is characterized by an excessive secretion of mucous through the nose.
http://purl.obolibrary.org/obo/SYMP_0000177	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	weakness	
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8469	axiom	1.0	influenza	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000672	http://purl.obolibrary.org/obo/DOID_8478	axiom	1.0	actinomycosis	abscess	
http://purl.obolibrary.org/obo/SYMP_0000225	http://purl.obolibrary.org/obo/DOID_8478	axiom	1.0	actinomycosis	asthenia	
http://purl.obolibrary.org/obo/SYMP_0000709	http://purl.obolibrary.org/obo/DOID_8478	axiom	1.0	actinomycosis	granulomatous inflammation	
http://purl.obolibrary.org/obo/SYMP_0000313	http://purl.obolibrary.org/obo/DOID_848	axiom	1.0	arthritis	joint inflammation	
http://purl.obolibrary.org/obo/SYMP_0000292	http://purl.obolibrary.org/obo/DOID_8515	axiom	1.0	Cor pulmonale	heart failure	
http://purl.obolibrary.org/obo/SYMP_0020064	http://purl.obolibrary.org/obo/DOID_8515	axiom	1.0	Cor pulmonale	high blood pressure	
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_8536	axiom	1.0	herpes zoster	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0019176	http://purl.obolibrary.org/obo/DOID_8536	axiom	1.0	herpes zoster	malaise	A neurological and physiological symptom that is characterized by an indefinite feeling of debility or lack of health, often indicative of or accompanying the onset of an illness.
http://purl.obolibrary.org/obo/SYMP_0000432	http://purl.obolibrary.org/obo/DOID_8536	axiom	1.0	herpes zoster	itching	A skin and integumentary tissue symptom that is characterized by an uneasy irritating sensation in the upper surface of the skin usually held to result from mild stimulation of pain receptors.
http://purl.obolibrary.org/obo/SYMP_0000435	http://purl.obolibrary.org/obo/DOID_8536	axiom	1.0	herpes zoster	paresthesia	A skin and integumentary tissue symptom that is characterized by a sensation of pricking, tingling, or creeping on the skin having no objective cause and usually associated with injury or irritation of a sensory nerve or nerve root.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8536	axiom	1.0	herpes zoster	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0019142	http://purl.obolibrary.org/obo/DOID_8568	axiom	1.0	infectious mononucleosis	lymphadenopathy	
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_8568	axiom	1.0	infectious mononucleosis	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000531	http://purl.obolibrary.org/obo/DOID_8568	axiom	1.0	infectious mononucleosis	splenomegaly	
http://purl.obolibrary.org/obo/SYMP_0000521	http://purl.obolibrary.org/obo/DOID_8568	axiom	1.0	infectious mononucleosis	enlargement of lymph nodes	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8568	axiom	1.0	infectious mononucleosis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000521	http://purl.obolibrary.org/obo/DOID_8607	axiom	1.0	herpetic whitlow	enlargement of lymph nodes	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8607	axiom	1.0	herpetic whitlow	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000128	http://purl.obolibrary.org/obo/DOID_8622	axiom	1.0	measles	conjunctivitis	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_8622	axiom	1.0	measles	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_8622	axiom	1.0	measles	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000061	http://purl.obolibrary.org/obo/DOID_864	axiom	1.0	phlebitis	inflammation	Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.
