symp_iri	doid_iri	disease_name	symptom_name	symptom_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000894	http://purl.obolibrary.org/obo/DOID_0080329	cold-induced sweating syndrome 1	cold clammy skin	A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.	cosine	0.5738984942436218
http://purl.obolibrary.org/obo/SYMP_0000894	http://purl.obolibrary.org/obo/DOID_0080330	cold-induced sweating syndrome 2	cold clammy skin	A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.	cosine	0.6304981112480164
http://purl.obolibrary.org/obo/SYMP_0000894	http://purl.obolibrary.org/obo/DOID_2723	dermatitis	cold clammy skin	A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.	cosine	0.5836769342422485
http://purl.obolibrary.org/obo/SYMP_0000894	http://purl.obolibrary.org/obo/DOID_37	skin disease	cold clammy skin	A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.	cosine	0.5908162593841553
http://purl.obolibrary.org/obo/SYMP_0000895	http://purl.obolibrary.org/obo/DOID_0060056	hypersensitivity reaction disease	anaphylactic shock	An acute allergic reaction to an antigen to which the body has become hypersensitive.	cosine	0.7023292779922485
http://purl.obolibrary.org/obo/SYMP_0000895	http://purl.obolibrary.org/obo/DOID_0060497	pollen allergy	anaphylactic shock	An acute allergic reaction to an antigen to which the body has become hypersensitive.	cosine	0.6954287886619568
http://purl.obolibrary.org/obo/SYMP_0000895	http://purl.obolibrary.org/obo/DOID_0060502	gastrointestinal allergy	anaphylactic shock	An acute allergic reaction to an antigen to which the body has become hypersensitive.	cosine	0.6859011650085449
http://purl.obolibrary.org/obo/SYMP_0000895	http://purl.obolibrary.org/obo/DOID_10612	allergic urticaria	anaphylactic shock	An acute allergic reaction to an antigen to which the body has become hypersensitive.	cosine	0.6955909729003906
http://purl.obolibrary.org/obo/SYMP_0000895	http://purl.obolibrary.org/obo/DOID_1205	allergic disease	anaphylactic shock	An acute allergic reaction to an antigen to which the body has become hypersensitive.	cosine	0.7134456634521484
http://purl.obolibrary.org/obo/SYMP_0000896	http://purl.obolibrary.org/obo/DOID_11175	enophthalmos	exophthalmos	An abnormal protrusion or displacement of an eye or other body part.	cosine	0.7685543298721313
http://purl.obolibrary.org/obo/SYMP_0000896	http://purl.obolibrary.org/obo/DOID_12364	pulsating exophthalmos	exophthalmos	An abnormal protrusion or displacement of an eye or other body part.	cosine	0.7830287218093872
http://purl.obolibrary.org/obo/SYMP_0000896	http://purl.obolibrary.org/obo/DOID_13135	exophthalmic ophthalmoplegia	exophthalmos	An abnormal protrusion or displacement of an eye or other body part.	cosine	0.7958751916885376
http://purl.obolibrary.org/obo/SYMP_0000896	http://purl.obolibrary.org/obo/DOID_9370	obsolete exophthalmos	exophthalmos	An abnormal protrusion or displacement of an eye or other body part.	cosine	0.8237881064414978
http://purl.obolibrary.org/obo/SYMP_0000896	http://purl.obolibrary.org/obo/DOID_9945	constant exophthalmos	exophthalmos	An abnormal protrusion or displacement of an eye or other body part.	cosine	0.7952936291694641
http://purl.obolibrary.org/obo/SYMP_0000897	http://purl.obolibrary.org/obo/DOID_0050820	atrioventricular block	ventricular bradycardia	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.	cosine	0.6361548900604248
http://purl.obolibrary.org/obo/SYMP_0000897	http://purl.obolibrary.org/obo/DOID_0050821	first-degree atrioventricular block	ventricular bradycardia	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.	cosine	0.6317732930183411
http://purl.obolibrary.org/obo/SYMP_0000897	http://purl.obolibrary.org/obo/DOID_0050823	third-degree atrioventricular block	ventricular bradycardia	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.	cosine	0.7061998248100281
http://purl.obolibrary.org/obo/SYMP_0000897	http://purl.obolibrary.org/obo/DOID_0070535	arrhythmogenic biventricular cardiomyopathy	ventricular bradycardia	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.	cosine	0.6326155662536621
http://purl.obolibrary.org/obo/SYMP_0000897	http://purl.obolibrary.org/obo/DOID_10273	heart conduction disease	ventricular bradycardia	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.	cosine	0.6080893278121948
http://purl.obolibrary.org/obo/SYMP_0000898	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy	cardiac fibrillation	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.	cosine	0.6537933349609375
http://purl.obolibrary.org/obo/SYMP_0000898	http://purl.obolibrary.org/obo/DOID_0060224	atrial fibrillation	cardiac fibrillation	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.	cosine	0.7348914742469788
http://purl.obolibrary.org/obo/SYMP_0000898	http://purl.obolibrary.org/obo/DOID_10273	heart conduction disease	cardiac fibrillation	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.	cosine	0.6689916253089905
http://purl.obolibrary.org/obo/SYMP_0000898	http://purl.obolibrary.org/obo/DOID_114	heart disease	cardiac fibrillation	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.	cosine	0.6489402055740356
http://purl.obolibrary.org/obo/SYMP_0000898	http://purl.obolibrary.org/obo/DOID_12929	endocardial fibroelastosis	cardiac fibrillation	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.	cosine	0.6322099566459656
http://purl.obolibrary.org/obo/SYMP_0000899	http://purl.obolibrary.org/obo/DOID_0050431	arrhythmogenic right ventricular cardiomyopathy	ventricular fibrillation	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.	cosine	0.5997112989425659
http://purl.obolibrary.org/obo/SYMP_0000899	http://purl.obolibrary.org/obo/DOID_0060224	atrial fibrillation	ventricular fibrillation	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.	cosine	0.6437358260154724
http://purl.obolibrary.org/obo/SYMP_0000899	http://purl.obolibrary.org/obo/DOID_0060480	left ventricular noncompaction	ventricular fibrillation	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.	cosine	0.5769334435462952
http://purl.obolibrary.org/obo/SYMP_0000899	http://purl.obolibrary.org/obo/DOID_0070534	arrhythmogenic left ventricular cardiomyopathy	ventricular fibrillation	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.	cosine	0.5860269069671631
http://purl.obolibrary.org/obo/SYMP_0000899	http://purl.obolibrary.org/obo/DOID_12929	endocardial fibroelastosis	ventricular fibrillation	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.	cosine	0.5839560627937317
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_0060056	hypersensitivity reaction disease	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.	cosine	0.7903760075569153
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_0060500	drug allergy	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.	cosine	0.8116943836212158
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_0060502	gastrointestinal allergy	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.	cosine	0.8087212443351746
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_1205	allergic disease	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.	cosine	0.8533768653869629
http://purl.obolibrary.org/obo/SYMP_0000900	http://purl.obolibrary.org/obo/DOID_3044	food allergy	allergic reaction	An immune system symptom that is characterized by sensitivities to substances called allergens.	cosine	0.7815075516700745
http://purl.obolibrary.org/obo/SYMP_0017795	http://purl.obolibrary.org/obo/DOID_2914	immune system disease	hemic and immune system symptom		cosine	0.7320442199707031
http://purl.obolibrary.org/obo/SYMP_0017795	http://purl.obolibrary.org/obo/DOID_484	vascular hemostatic disease	hemic and immune system symptom		cosine	0.695326566696167
http://purl.obolibrary.org/obo/SYMP_0017795	http://purl.obolibrary.org/obo/DOID_5379	hemoglobin E disease	hemic and immune system symptom		cosine	0.6809166669845581
http://purl.obolibrary.org/obo/SYMP_0017795	http://purl.obolibrary.org/obo/DOID_629	obsolete congenital disorder of natural immunity	hemic and immune system symptom		cosine	0.6738453507423401
http://purl.obolibrary.org/obo/SYMP_0017795	http://purl.obolibrary.org/obo/DOID_74	hematopoietic system disease	hemic and immune system symptom		cosine	0.6696124076843262
http://purl.obolibrary.org/obo/SYMP_0019138	http://purl.obolibrary.org/obo/DOID_0060056	hypersensitivity reaction disease	immune system symptom		cosine	0.7109469771385193
http://purl.obolibrary.org/obo/SYMP_0019138	http://purl.obolibrary.org/obo/DOID_2914	immune system disease	immune system symptom		cosine	0.8025423884391785
http://purl.obolibrary.org/obo/SYMP_0019138	http://purl.obolibrary.org/obo/DOID_333	obsolete chronic factitious illness with physical symptoms	immune system symptom		cosine	0.7135369181632996
http://purl.obolibrary.org/obo/SYMP_0019138	http://purl.obolibrary.org/obo/DOID_4784	immune-complex glomerulonephritis	immune system symptom		cosine	0.7099432349205017
http://purl.obolibrary.org/obo/SYMP_0019138	http://purl.obolibrary.org/obo/DOID_629	obsolete congenital disorder of natural immunity	immune system symptom		cosine	0.730209231376648
http://purl.obolibrary.org/obo/SYMP_0019139	http://purl.obolibrary.org/obo/DOID_2213	hemorrhagic disease	hemic system symptom		cosine	0.6915848851203918
http://purl.obolibrary.org/obo/SYMP_0019139	http://purl.obolibrary.org/obo/DOID_2860	hemoglobinopathy	hemic system symptom		cosine	0.6738893985748291
http://purl.obolibrary.org/obo/SYMP_0019139	http://purl.obolibrary.org/obo/DOID_333	obsolete chronic factitious illness with physical symptoms	hemic system symptom		cosine	0.6737456321716309
http://purl.obolibrary.org/obo/SYMP_0019139	http://purl.obolibrary.org/obo/DOID_484	vascular hemostatic disease	hemic system symptom		cosine	0.6879251599311829
http://purl.obolibrary.org/obo/SYMP_0019139	http://purl.obolibrary.org/obo/DOID_5379	hemoglobin E disease	hemic system symptom		cosine	0.6823681592941284
http://purl.obolibrary.org/obo/SYMP_0019140	http://purl.obolibrary.org/obo/DOID_484	vascular hemostatic disease	hematopoietic system symptom		cosine	0.7132685780525208
http://purl.obolibrary.org/obo/SYMP_0019140	http://purl.obolibrary.org/obo/DOID_5339	cyclic hematopoiesis	hematopoietic system symptom		cosine	0.6863031387329102
http://purl.obolibrary.org/obo/SYMP_0019140	http://purl.obolibrary.org/obo/DOID_5379	hemoglobin E disease	hematopoietic system symptom		cosine	0.6918864846229553
http://purl.obolibrary.org/obo/SYMP_0019140	http://purl.obolibrary.org/obo/DOID_74	hematopoietic system disease	hematopoietic system symptom		cosine	0.7578272223472595
http://purl.obolibrary.org/obo/SYMP_0019140	http://purl.obolibrary.org/obo/DOID_846	obsolete arthropathy associated with hematological disorder	hematopoietic system symptom		cosine	0.73648601770401
http://purl.obolibrary.org/obo/SYMP_0019141	http://purl.obolibrary.org/obo/DOID_4638	postauricular lymphadenitis	lymphatic system symptom		cosine	0.775571346282959
http://purl.obolibrary.org/obo/SYMP_0019141	http://purl.obolibrary.org/obo/DOID_4639	suppurative lymphadenitis	lymphatic system symptom		cosine	0.7783176302909851
http://purl.obolibrary.org/obo/SYMP_0019141	http://purl.obolibrary.org/obo/DOID_4977	lymphedema	lymphatic system symptom		cosine	0.7588473558425903
