symp_iri	doid_iri	symptom_name	disease_name	symptom_definition	disease_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000832	http://purl.obolibrary.org/obo/DOID_0060164	neuropathic pain	pain disorder	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.6049830317497253
http://purl.obolibrary.org/obo/SYMP_0000832	http://purl.obolibrary.org/obo/DOID_14464	neuropathic pain	neuroleptic malignant syndrome	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.	A nervous system disease that is characterized by hyperthermia, muscular rigidity, autonomic dysfunction and altered consciousness and is associated with administration of antipsychotic and other central dopaminergic blockers.	cosine	0.6035589575767517
http://purl.obolibrary.org/obo/SYMP_0000832	http://purl.obolibrary.org/obo/DOID_2001	neuropathic pain	neuroma	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.	A nervous system benign neoplasm that is characterized as a nerve tissue tumor.	cosine	0.6126537919044495
http://purl.obolibrary.org/obo/SYMP_0000832	http://purl.obolibrary.org/obo/DOID_2537	neuropathic pain	inflammatory and toxic neuropathy	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.	A neuropathy that is caused by drug ingestion, drug or chemical abuse, or industrial chemical exposure from the workplace or the environment.	cosine	0.6129550337791443
http://purl.obolibrary.org/obo/SYMP_0000832	http://purl.obolibrary.org/obo/DOID_9240	neuropathic pain	erythromelalgia	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.	A neuropathy that is characterized by intense, burning pain of affected extremities, severe redness and increased skin temperature.	cosine	0.6248202919960022
http://purl.obolibrary.org/obo/SYMP_0000833	http://purl.obolibrary.org/obo/DOID_0050545	visceral pain	visceral heterotaxy	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.	A physical disorder characterized by the abnormal distribution of the major visceral organs within the chest and abdomen.	cosine	0.5721267461776733
http://purl.obolibrary.org/obo/SYMP_0000833	http://purl.obolibrary.org/obo/DOID_0060145	visceral pain	pain agnosia	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.	An agnosia that is a loss of the ability to perceive and process pain.	cosine	0.5954430103302002
http://purl.obolibrary.org/obo/SYMP_0000833	http://purl.obolibrary.org/obo/DOID_0060164	visceral pain	pain disorder	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.5942492485046387
http://purl.obolibrary.org/obo/SYMP_0000833	http://purl.obolibrary.org/obo/DOID_0080743	visceral pain	transverse myelitis	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.	A myelitis that is characterized by a band-like sensation across the trunk of the body, with sensory changes below.	cosine	0.5988045334815979
http://purl.obolibrary.org/obo/SYMP_0000833	http://purl.obolibrary.org/obo/DOID_12566	visceral pain	ulceration of vulva	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.	A vulvar disease that is characterized by the presence of ulcers.	cosine	0.5880500674247742
http://purl.obolibrary.org/obo/SYMP_0000834	http://purl.obolibrary.org/obo/DOID_0060140	hypoesthesia	cortical deafness	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.	An agnosia that is a loss of the ability to perceive any auditory information but whose hearing is intact.	cosine	0.6346554160118103
http://purl.obolibrary.org/obo/SYMP_0000834	http://purl.obolibrary.org/obo/DOID_0060151	hypoesthesia	tactile agnosia	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.	An agnosia that is a loss of the ability to recognize or identify objects by touch alone.	cosine	0.5880593657493591
http://purl.obolibrary.org/obo/SYMP_0000834	http://purl.obolibrary.org/obo/DOID_13868	hypoesthesia	hypoactive sexual desire disorder	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.		cosine	0.6297724843025208
http://purl.obolibrary.org/obo/SYMP_0000834	http://purl.obolibrary.org/obo/DOID_3208	hypoesthesia	obsolete sensation disorder	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.		cosine	0.6429005265235901
http://purl.obolibrary.org/obo/SYMP_0000834	http://purl.obolibrary.org/obo/DOID_9841	hypoesthesia	hypotropia	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.		cosine	0.5855315923690796
http://purl.obolibrary.org/obo/SYMP_0000835	http://purl.obolibrary.org/obo/DOID_0060133	hypoalgesia	anosognosia	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.	An agnosia that is a loss of the ability to gain feedback about one's own condition or impairments.	cosine	0.5874613523483276
http://purl.obolibrary.org/obo/SYMP_0000835	http://purl.obolibrary.org/obo/DOID_10493	hypoalgesia	adrenal cortical hypofunction	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.		cosine	0.6185498833656311
http://purl.obolibrary.org/obo/SYMP_0000835	http://purl.obolibrary.org/obo/DOID_13868	hypoalgesia	hypoactive sexual desire disorder	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.		cosine	0.6335678100585938
http://purl.obolibrary.org/obo/SYMP_0000835	http://purl.obolibrary.org/obo/DOID_3208	hypoalgesia	obsolete sensation disorder	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.		cosine	0.6226320266723633
http://purl.obolibrary.org/obo/SYMP_0000835	http://purl.obolibrary.org/obo/DOID_9841	hypoalgesia	hypotropia	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.		cosine	0.624830424785614
http://purl.obolibrary.org/obo/SYMP_0000836	http://purl.obolibrary.org/obo/DOID_0060145	hyperalgesia	pain agnosia	A sensation perception that is characterized by an increased response to a painful stimulus.	An agnosia that is a loss of the ability to perceive and process pain.	cosine	0.6401990652084351
http://purl.obolibrary.org/obo/SYMP_0000836	http://purl.obolibrary.org/obo/DOID_12098	hyperalgesia	trigeminal neuralgia	A sensation perception that is characterized by an increased response to a painful stimulus.		cosine	0.6354363560676575
http://purl.obolibrary.org/obo/SYMP_0000836	http://purl.obolibrary.org/obo/DOID_13865	hyperalgesia	facial neuralgia	A sensation perception that is characterized by an increased response to a painful stimulus.		cosine	0.6306148171424866
http://purl.obolibrary.org/obo/SYMP_0000836	http://purl.obolibrary.org/obo/DOID_3208	hyperalgesia	obsolete sensation disorder	A sensation perception that is characterized by an increased response to a painful stimulus.		cosine	0.66888827085495
http://purl.obolibrary.org/obo/SYMP_0000836	http://purl.obolibrary.org/obo/DOID_431	hyperalgesia	myofascial pain syndrome	A sensation perception that is characterized by an increased response to a painful stimulus.		cosine	0.625592052936554
http://purl.obolibrary.org/obo/SYMP_0000837	http://purl.obolibrary.org/obo/DOID_0060164	chronic pain	pain disorder	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.7108504176139832
http://purl.obolibrary.org/obo/SYMP_0000837	http://purl.obolibrary.org/obo/DOID_2092	chronic pain	transient arthritis	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.		cosine	0.6975647807121277
http://purl.obolibrary.org/obo/SYMP_0000837	http://purl.obolibrary.org/obo/DOID_333	chronic pain	obsolete chronic factitious illness with physical symptoms	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.		cosine	0.7301318049430847
http://purl.obolibrary.org/obo/SYMP_0000837	http://purl.obolibrary.org/obo/DOID_631	chronic pain	fibromyalgia	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.	A syndrome that is is characterized by chronic widespread musculoskeletal pain, fatigue, sleep disturbances, cognitive dysfunction and depression.	cosine	0.6630527973175049
http://purl.obolibrary.org/obo/SYMP_0000837	http://purl.obolibrary.org/obo/DOID_844	chronic pain	obsolete chronic depressive disorder	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.		cosine	0.6856775879859924
http://purl.obolibrary.org/obo/SYMP_0000838	http://purl.obolibrary.org/obo/DOID_0060164	breakthrough pain	pain disorder	A pain that is characterized by occurring with movement and is not controlled by a scheduled pain medication regimen, such that the pain breaks through the current regimen. This is usually referred to in the context of a short and long acting opioid, the short acting opioid being used to treat the breakthrough pain.	A somatoform disorder that involves chronic pain in one or more areas, and is thought to be caused by psychological stress.	cosine	0.5085671544075012
http://purl.obolibrary.org/obo/SYMP_0000838	http://purl.obolibrary.org/obo/DOID_11206	breakthrough pain	opioid abuse	A pain that is characterized by occurring with movement and is not controlled by a scheduled pain medication regimen, such that the pain breaks through the current regimen. This is usually referred to in the context of a short and long acting opioid, the short acting opioid being used to treat the breakthrough pain.	A substance abuse that involves the recurring use of opioid drugs despite negative consequences.	cosine	0.6325114369392395
